57675.0 57623.0 57670.1 57618.1 57561.3 57483.9 57399.6 57300.6 57197.7 57086.0 56989.9 56912.5 56840.0 56773.4 56744.9 56735.1 56624.4 56481.3 56286.3 56082.5 55901.2 55715.0 55404.3 55085.8 54710.5 54360.6 54092.1 53962.7 54116.6 54379.2 54790.8 55100.5 55318.1 55448.4 55524.8 55545.4 55543.5 55531.7 55518.0 55439.6
57557.4 57527.0 57554.4 57524.0 57490.7 57450.5 57402.5 57334.9 57255.5 57155.6 57068.3 56995.8 56921.3 56843.9 56768.5 56693.0 56466.6 56190.3 55958.0 55731.6 55646.4 55559.1 55294.5 55026.0 54731.0 54462.5 54281.2 54204.8 54341.0 54555.6 54876.1 55129.9 55321.0 55427.8 55481.7 55440.6 55360.2 55294.5 55231.8 55185.8
57416.2 57412.3 57416.2 57412.3 57409.4 57413.3 57406.4 57373.1 57320.2 57233.0 57156.5 57090.9 57011.5 56920.4 56793.0 56646.0 56291.2 55869.8 55590.5 55334.7 55368.0 55404.3 55191.6 54980.9 54788.9 54624.2 54549.7 54534.1 54638.9 54793.8 55016.2 55210.3 55378.8 55456.2 55475.8 55350.4 55165.2 55017.2 54879.0 54877.1
57294.7 57320.2 57296.7 57322.2 57350.6 57391.7 57420.2 57415.3 57385.9 57318.2 57251.6 57185.0 57098.7 56997.8 56829.2 56626.4 56186.3 55670.9 55337.7 55034.8 55128.9 55231.8 55109.3 54990.7 54897.6 54835.9 54874.1 54934.9 55039.7 55174.0 55348.4 55501.3 55634.6 55647.3 55583.6 55341.6 55027.0 54761.4 54508.6 54487.0
57176.1 57231.0 57181.0 57236.9 57295.7 57374.1 57435.8 57457.4 57453.5 57405.5 57347.6 57279.0 57185.9 57076.2 56868.4 56610.7 56093.2 55493.5 55104.4 54752.6 54895.7 55056.4 55030.9 55010.3 55015.2 55055.4 55209.3 55348.4 55459.2 55578.7 55712.0 55826.7 55923.7 55865.9 55711.0 55347.5 54898.6 54509.6 54135.2 54084.2
57155.6 57218.3 57161.4 57224.2 57294.7 57393.7 57469.2 57485.8 57476.0 57423.1 57356.5 57274.1 57168.3 57042.9 56841.0 56598.9 56071.7 55454.3 55018.2 54613.4 54810.4 55029.9 55046.6 55065.2 55097.6 55168.1 55365.1 55539.5 55668.9 55796.3 55919.8 56011.9 56074.6 55970.7 55761.0 55328.8 54805.5 54338.1 53884.3 53761.8
57141.8 57211.4 57148.7 57218.3 57296.7 57414.3 57501.5 57511.3 57494.6 57435.8 57359.4 57264.3 57144.8 57005.6 56810.6 56587.2 56057.0 55429.8 54948.6 54490.9 54738.9 55013.3 55070.1 55127.0 55177.9 55272.0 55503.3 55706.1 55854.1 55987.4 56101.1 56172.6 56203.0 56054.0 55793.4 55296.5 54703.6 54162.6 53634.4 53439.4
57159.5 57233.0 57166.3 57240.8 57320.2 57429.0 57504.4 57498.6 57471.1 57412.3 57340.8 57255.5 57136.0 56991.9 56800.8 56587.2 56110.9 55551.3 55051.5 54562.5 54787.9 55044.6 55174.0 55283.8 55276.9 55310.2 55474.9 55621.9 55729.7 55826.7 55909.0 55960.0 55984.5 55821.8 55541.5 55016.2 54389.0 53825.5 53276.7 53049.4
57185.9 57257.5 57192.8 57264.3 57340.8 57435.8 57497.6 57476.0 57440.7 57382.9 57315.3 57237.9 57118.3 56968.4 56782.2 56579.3 56159.9 55671.8 55170.1 54666.4 54854.5 55078.0 55260.2 55410.2 55356.3 55338.6 55436.6 55523.9 55587.6 55644.4 55693.4 55725.7 55741.4 55567.0 55272.0 54721.2 54066.6 53467.8 52883.7 52618.2
57260.4 57295.7 57263.4 57299.6 57338.8 57395.7 57429.0 57402.5 57366.3 57315.3 57248.7 57165.4 57039.9 56883.1 56705.7 56518.6 56177.5 55788.5 55382.7 54973.1 55033.9 55122.1 55249.5 55354.3 55322.0 55304.3 55331.8 55346.5 55331.8 55328.8 55342.6 55350.4 55351.4 55176.9 54893.7 54347.9 53695.2 52992.5 52277.1 51941.0
57344.7 57341.8 57343.7 57341.8 57342.7 57360.4 57363.3 57329.0 57287.9 57236.9 57165.4 57072.3 56936.0 56767.5 56590.1 56408.8 56138.3 55840.4 55520.9 55197.5 55149.5 55121.1 55193.6 55253.4 55235.7 55214.2 55184.8 55141.7 55071.1 55026.0 55016.2 54999.6 54977.0 54796.7 54518.4 53974.5 53323.8 52525.1 51691.1 51307.9
57460.3 57413.3 57455.4 57408.4 57365.3 57339.8 57307.5 57254.5 57194.8 57124.2 57030.1 56913.5 56749.8 56552.9 56348.0 56137.3 55911.0 55678.7 55418.0 55153.4 55057.4 54974.1 54994.7 55007.4 54979.0 54945.7 54897.6 54849.6 54797.7 54768.3 54767.3 54728.1 54654.6 54445.9 54151.9 53602.1 52948.4 52085.0 51171.7 50815.9
57565.2 57479.0 57556.4 57471.1 57388.8 57318.2 57246.7 57169.3 57084.0 56985.0 56863.5 56715.5 56524.4 56301.0 56072.7 55842.4 55634.6 55435.7 55203.4 54965.3 54820.2 54684.0 54655.6 54629.1 54612.5 54590.9 54553.7 54519.4 54489.0 54475.3 54481.1 54430.2 54327.3 54105.8 53809.8 53274.8 52642.7 51797.9 50901.2 50615.0
57647.5 57535.8 57636.7 57525.0 57412.3 57293.7 57176.1 57059.5 56934.1 56793.9 56629.3 56440.2 56218.7 55971.7 55731.6 55496.4 55261.2 55027.0 54759.5 54486.0 54289.1 54100.9 54033.3 53981.3 54022.5 54060.7 54092.1 54111.7 54108.7 54110.7 54119.5 54078.4 53992.1 53790.2 53514.9 53038.6 52480.0 51820.4 51137.4 51006.1
57709.3 57557.4 57694.6 57542.7 57388.8 57221.2 57059.5 56912.5 56753.8 56577.4 56378.4 56156.0 55915.9 55663.0 55401.4 55135.8 54858.4 54578.2 54268.5 53954.9 53708.9 53474.7 53416.9 53385.5 53518.8 53640.3 53723.6 53775.5 53765.7 53751.0 53727.5 53687.3 53632.5 53475.7 53256.1 52867.1 52408.4 51949.8 51492.1 51497.0
57742.6 57531.9 57722.0 57511.3 57299.6 57084.0 56882.1 56713.6 56532.3 56327.5 56103.0 55859.0 55618.9 55382.7 55084.8 54757.5 54418.4 54074.4 53714.8 53353.2 53063.1 52791.6 52807.3 52859.2 53131.7 53367.9 53481.5 53536.4 53474.7 53396.3 53294.4 53243.4 53239.5 53164.0 53044.5 52781.8 52461.4 52224.2 52008.6 52125.2
57772.0 57520.1 57747.5 57496.6 57245.7 56997.8 56768.5 56589.1 56390.2 56157.9 55910.0 55645.4 55395.5 55157.3 54846.7 54500.7 54129.3 53750.1 53368.8 52987.6 52745.6 52525.1 52594.6 52696.6 52996.4 53253.2 53367.9 53414.9 53327.7 53196.4 53006.2 52923.9 52939.6 52921.0 52881.8 52734.8 52543.7 52488.8 52467.2 52670.1
57797.5 57523.1 57771.0 57497.6 57225.1 56958.6 56716.5 56532.3 56320.6 56062.9 55792.4 55507.2 55238.7 54982.9 54681.1 54356.7 53981.3 53590.3 53214.0 52840.6 52729.9 52641.7 52746.5 52868.1 53093.5 53285.5 53372.8 53402.2 53313.0 53139.5 52852.4 52718.1 52724.0 52740.7 52763.2 52721.1 52653.4 52744.6 52873.9 53137.6
57824.9 57572.1 57800.4 57548.5 57295.7 57042.9 56804.7 56605.8 56375.5 56092.3 55798.3 55491.5 55210.3 54947.6 54662.4 54364.5 53983.3 53574.6 53233.6 52903.3 52851.4 52822.0 52956.3 53097.4 53282.6 53433.5 53474.7 53464.9 53349.2 53154.2 52849.4 52698.5 52689.7 52722.0 52778.9 52829.8 52876.9 53065.0 53288.5 53575.6
57853.3 57650.5 57833.7 57631.8 57425.1 57202.6 56981.1 56760.6 56506.8 56198.1 55880.6 55552.3 55261.2 54998.6 54734.0 54467.4 54078.4 53649.1 53362.0 53098.4 53060.1 53042.5 53202.2 53363.0 53529.6 53654.0 53637.4 53574.6 53419.8 53214.0 52939.6 52794.6 52769.1 52805.3 52879.8 53013.1 53171.9 53427.6 53706.9 53995.1
57870.0 57705.3 57854.3 57689.7 57519.1 57324.1 57122.2 56903.7 56653.8 56352.0 56034.4 55698.3 55389.6 55101.5 54824.1 54552.7 54208.7 53842.2 53601.1 53381.6 53374.7 53387.5 53563.9 53727.5 53808.9 53829.4 53652.1 53461.9 53248.3 53060.1 52905.3 52840.6 52859.2 52945.5 53074.8 53298.3 53559.0 53850.0 54147.9 54402.7
57882.7 57750.4 57871.0 57738.7 57598.5 57429.0 57248.7 57040.9 56805.7 56526.4 56218.7 55879.6 55548.4 55224.0 54921.2 54629.1 54353.7 54082.3 53886.3 53701.1 53733.4 53784.4 53974.5 54134.2 54101.9 53987.2 53606.0 53258.1 52979.8 52820.0 52821.0 52866.1 52953.3 53109.1 53309.1 53623.6 53985.3 54296.9 54597.8 54805.5
57877.8 57771.0 57867.0 57761.2 57647.5 57505.4 57350.6 57161.4 56938.0 56658.7 56350.0 56007.0 55669.9 55337.7 55054.4 54796.7 54589.9 54399.8 54300.8 54216.5 54280.2 54351.8 54433.1 54473.3 54250.8 53958.8 53441.4 52984.7 52650.5 52504.5 52613.3 52777.9 52993.5 53259.1 53556.0 53922.5 54315.5 54597.8 54853.5 55003.5
57867.0 57784.7 57859.2 57776.9 57688.7 57576.0 57446.6 57277.1 57064.4 56782.2 56469.6 56122.6 55782.6 55448.4 55196.5 54985.8 54849.6 54735.9 54747.7 54779.1 54871.2 54960.4 54904.5 54795.7 54364.5 53884.3 53248.3 52693.6 52305.5 52170.3 52376.1 52662.3 53020.9 53405.1 53806.9 54213.6 54624.2 54863.3 55062.3 55152.4
57910.2 57847.4 57904.3 57841.6 57773.9 57689.7 57583.8 57429.0 57211.4 56891.9 56542.1 56156.9 55805.1 55477.8 55268.1 55117.2 55061.3 55035.8 55111.3 55203.4 55301.4 55388.6 55259.3 55076.0 54554.6 54014.7 53412.0 52888.6 52529.0 52391.8 52554.5 52824.0 53193.4 53608.9 54053.9 54436.1 54792.8 54948.6 55054.4 55085.8
